#Macho_id CAR_Sigma_B CAR_mean_B CAR_tau_B max_loglik_B fit_B CAR_Sigma_R CAR_mean_R CAR_Tau_R max_loglik_R fit_R Sigma_B Eta_B Con_B stetson_L_B CuSum_B B-R_B Period_B Period_SNR_B stetson_K_AC_B N_above_4_B N_below_4_B label Sigma_R Eta_R Con_R stetson_L_R CuSum_R B-R_R Period_R Period_SNR_R stetson_K_AC_R N_above_4_R N_below_4_R label
211.16301.73 -4.279882e-03 -7.653897e+00 5.499812e+02 -2.178625e+03 4.491797e+00 -4.670241e-03 -7.188782e+00 8.358490e+02 -1.242329e+03 4.486158e+00 0.019147373566 0.0775702045027 0.442460838365 0.0190436944449 0.71212412559 0.126872659176 0.000952834542405 0.327115948628 0.977874201609 0.602649006623 0.535374868004 4 0.0408784396636 0.118727875486 0.361893957487 0.0195947843211 0.590590849383 0.126872659176 0.000984293160564 0.365055312779 0.974340774158 0.485788113695 0.381278538813 4
211.16419.222 -1.048096e-02 -6.199351e+00 1.690777e+02 -1.541376e+03 4.644824e+00 -1.914777e-02 -6.621030e+00 4.328517e+01 -1.449146e+03 9.577558e+00 0.0329339889477 0.183398626073 0.171583710407 0.011425561534 0.437996854805 0.333333333333 0.00095017629459 0.140912442709 0.645334540578 0.390728476821 0.238648363252 4 0.0445507652175 0.210056212474 0.242179301105 0.011886853733 0.451262909385 0.333333333333 0.000983843317007 0.101800478148 0.759581063495 0.421188630491 0.180365296804 4
211.16538.130 -8.596647e-03 -7.733559e+00 6.134139e+01 -2.139129e+03 1.080573e+01 -5.979161e-03 -7.361820e+00 8.503190e+01 -1.975640e+03 5.163191e+00 0.0118698498674 0.11569604326 0.0650324705021 0.015496555 0.665065003929 0.148876404494 0.000952834078726 0.271155932606 0.961706452399 0.556291390728 0.483632523759 4 0.0159663811405 0.2102428305 0.0527310080997 0.014896672035 0.550388068248 0.148876404494 0.000987972201907 0.214771726035 0.89600159051 0.472868217054 0.415525114155 4
211.16591.58 -3.234933e-02 -6.682711e+00 9.204879e+00 -1.332187e+03 2.225548e+01 -2.386119e-02 -7.745857e+00 2.595508e+01 -1.727410e+03 8.298582e+01 0.0240922306959 0.313380401472 0.0214479638009 0.0207050145101 0.401871553909 0.484784644195 0.000952048001188 0.120551688696 0.738069855483 0.390728476821 0.249208025343 4 0.033453104985 0.0717585735511 0.399389373339 0.0212818448268 0.623058296306 0.484784644195 0.000985123303531 0.30979872345 0.771489529741 0.545219638243 0.392694063927 4
211.16766.157 1.716345e-02 -7.451319e+00 1.307859e+02 -9.247634e+02 7.472345e+00 -3.579411e-03 -6.947418e+00 2.193536e+03 -2.961670e+02 2.343505e+00 0.0475033928964 0.216041912339 0.0207167832168 0.0107130380915 0.679493624912 0.116573033708 0.000952834542405 0.393703807181 0.948212381816 0.529801324503 0.537486800422 4 0.075786811353 0.247511144869 0.0 0.0127344987725 0.393569202667 0.116573033708 0.000988086667363 0.169074727319 0.978303688533 0.191214470284 0.166666666667 4
211.16816.33 -1.643383e-02 -6.955055e+00 2.564618e+01 -1.689022e+03 1.273161e+01 -2.892734e-02 -6.468236e+00 1.273093e+01 -1.113743e+03 1.929170e+01 0.0191822280101 0.202497594227 0.0436665131276 0.0183865376288 0.669072801454 0.12265917603 0.000952048001188 0.22893959638 0.888993959935 0.777041942605 0.364308342133 4 0.0398034404001 0.35944628662 0.0 0.0188357884235 0.563779091186 0.12265917603 0.000988391084074 0.137183499621 0.890203144847 0.744186046512 0.33904109589 4
212.15675.121 -1.547799e-02 -7.418997e+00 3.484796e+01 -2.033444e+03 1.473380e+01 -1.365558e-02 -7.377066e+00 7.055926e+01 -1.444833e+03 1.523900e+01 0.0186214260312 0.133620438408 0.165445026178 0.0275227955754 0.744811560654 0.225889513109 0.000952820376063 0.283329863793 0.974560492564 0.640176600442 0.577613516367 4 0.0333101557005 0.0763124264374 0.294051562725 0.0281229992364 0.681303998191 0.225889513109 0.000984278405836 0.436438137741 0.995875100391 0.521963824289 0.407534246575 4
212.15681.412 9.792121e-03 -5.785739e+00 1.767591e+03 -1.253466e+03 2.467470e+00 1.265909e-02 -6.175536e+00 1.044701e+03 -1.138561e+03 3.836800e+00 0.13428938196 0.0425900784525 0.215448784792 0.0290393086642 0.692813550971 0.329353932584 0.00095203384537 0.283705681498 0.858103375651 0.949227373068 0.387539598733 4 0.192183096157 0.0398633004684 0.205943604482 0.0305267481742 0.725268670226 0.329353932584 0.000987074895834 0.336919936999 0.904288731832 0.981912144703 0.39497716895 4
212.15790.340 -7.224061e-03 -6.973823e+00 2.982316e+02 -2.171656e+03 4.027275e+00 -1.749721e-02 -6.635744e+00 7.493679e+01 -1.583681e+03 6.574766e+00 0.0250293464528 0.092630978686 0.239393939394 0.0152528905767 0.360376218923 0.157303370787 0.949168529532 0.512105665663 0.865099318298 0.779249448124 0.465681098205 4 0.05267546231 0.164233974633 0.168229227704 0.0166371718127 0.336596835922 0.157303370787 0.984260147736 0.561650513753 0.855662186395 0.739018087855 0.440639269406 4
212.15843.58 -5.392640e-03 -7.558491e+00 3.879531e+02 -2.314156e+03 1.082267e+01 3.411808e-03 -7.239844e+00 1.590465e+03 -2.528798e+03 6.106305e+00 0.0166791311945 0.0649801352938 0.49947312961 0.0322017431958 0.750564389007 0.160814606742 0.000952820376063 0.375553592695 0.977885521684 0.651214128035 0.565997888068 4 0.0361958280515 0.0379535754275 0.411986681465 0.0334678101299 0.782083092025 0.160814606742 0.000987957992642 0.45764258831 0.978838107636 0.757105943152 0.570776255708 4
212.15851.175 -1.526353e-02 -7.535641e+00 3.814102e+01 -2.218346e+03 2.225656e+01 -1.590789e-02 -7.211483e+00 1.843194e+01 -2.051832e+03 2.269762e+01 0.0182596087035 0.0733368335114 0.325891773841 0.0217207568301 0.465313451737 0.160112359551 0.000951619033409 0.181713955227 0.76686833685 0.604856512141 0.429778247096 4 0.0214195810047 0.178902169663 0.164810184133 0.022607642142 0.604789272913 0.160112359551 0.000987125721069 0.233703883733 0.796786446268 0.697674418605 0.324200913242 4
212.16020.57 -1.738849e-02 -9.201534e+00 5.712729e+01 -2.105063e+03 5.777717e+01 3.216564e-02 -8.972267e+00 3.197634e+01 -1.275087e+03 6.231568e+01 0.0208311487899 0.0334581284168 0.0837751855779 0.0560172849854 0.68215408306 0.181882022472 0.000951641018122 0.352281555449 0.714773166413 0.346578366446 0.568109820486 4 0.0463916637248 0.0591734483348 0.157824903861 0.0538041413594 0.728578256444 0.181882022472 0.000986735032661 0.285075507274 0.794890449217 0.385012919897 0.511415525114 4
212.16071.186 -2.813044e-03 -6.953420e+00 7.159822e+02 -2.229634e+03 3.251128e+00 -1.784262e-02 -6.534267e+00 3.259472e+01 -1.281808e+03 7.802388e+00 0.0154212941419 0.286126496617 0.0802030456853 0.00916826114198 0.670619304577 0.136235955056 0.00095203384537 0.268646008675 0.902359294257 0.807947019868 0.463569165787 4 0.0455980302014 0.498534417976 0.0577503318985 0.00958753081655 0.495421502232 0.136235955056 0.000987143694185 0.11181339782 0.89854254663 0.581395348837 0.308219178082 4
212.16076.102 -1.949457e-02 -7.663626e+00 6.007932e+01 -1.626517e+03 1.641412e+01 -2.765153e-02 -7.568938e+00 3.642687e+01 -1.428070e+03 1.891687e+01 0.0323631155328 0.0910417850336 0.00676717491862 0.0315204215271 0.78177445123 0.21324906367 0.000952810061929 0.4471284955 0.980032740854 0.60706401766 0.541710665259 4 0.0515059382284 0.0904741041759 0.220446882918 0.0315937705013 0.818371010585 0.21324906367 0.000987972156387 0.425236525167 0.961951083879 0.633074935401 0.559360730594 4
212.16076.3964 -7.220287e-03 -6.895381e+00 1.167592e+02 -9.954798e+02 2.931611e+00 1.664510e-01 -6.634713e+00 1.689316e+01 8.729394e+01 5.068642e+01 0.0388074741459 0.55336961224 0.033574160646 0.00550475454016 0.278227559808 0.152153558052 0.474531339798 0.0806945520854 0.608659747731 0.132450331126 0.123548046463 4 0.29036247456 0.14916111109 0.194943090673 0.00641886599553 0.315086254688 0.152153558052 0.000983082446784 0.102450077283 0.666846254638 0.0852713178295 0.134703196347 4
212.16131.1978 1.321722e-01 -5.101771e+00 8.403976e+00 -1.368932e+01 1.049213e+01 7.217630e-02 -5.150608e+00 1.465087e+01 -2.758183e+02 5.169095e+00 0.144358671094 0.412417859531 0.0790790790791 0.011271089722 0.235669375202 0.247425093633 0.000422405144783 0.312139447331 0.572228092485 0.284768211921 0.0823653643083 4 0.165831147229 0.38569003673 0.0241721603395 0.0121129786679 0.205822833928 0.247425093633 0.000437932781186 0.30972001922 0.633504373685 0.294573643411 0.0342465753425 4
213.15561.115 -6.461206e-03 -7.870483e+00 1.512975e+02 -2.185076e+03 1.268158e+01 -2.536371e-02 -7.605713e+00 3.718652e+01 -1.475171e+03 7.340697e+01 0.0135260691167 0.0687300623149 0.307977560141 0.0411323765159 0.671827137763 0.173220973783 0.000952047555354 0.309038628447 0.925361918161 0.518763796909 0.500527983105 4 0.0434319377047 0.0591295991409 0.438155136268 0.0394330414487 0.665676834146 0.173220973783 0.000987969412947 0.332843461898 0.947466409255 0.59173126615 0.479452054795 4
213.15620.158 -7.483213e-03 -7.286571e+00 6.628006e+01 -1.847962e+03 5.304500e+00 -1.540519e-02 -7.310262e+00 2.141954e+01 -1.721815e+03 9.107304e+00 0.0134777984243 0.239510248477 0.109035701141 0.0091109864061 0.240568626452 0.24063670412 0.949180831957 0.260142003695 0.779510851259 0.518763796909 0.329461457233 4 0.024155222548 0.183888355022 0.00713981960205 0.00976423412164 0.374927248503 0.24063670412 0.984272904994 0.34712007115 0.811193027654 0.576227390181 0.328767123288 4
22.4873.3357 -1.534839e-02 -7.310675e+00 2.337719e+01 -1.237447e+03 3.131462e+01 -6.787086e-03 -6.960310e+00 8.742453e+01 -1.275289e+03 7.918530e+00 0.0163406654419 0.110807635448 0.021626060772 0.0275717995844 0.531227002319 0.153558052434 0.000952021662667 0.199545762327 0.812048423917 0.399558498896 0.251319957761 4 0.0228972880484 0.115353869293 0.0 0.0282772450837 0.560122398904 0.153558052434 0.000987129750016 0.169796348422 0.826564540483 0.356589147287 0.260273972603 4
22.5472.116 -1.974229e-02 -6.619541e+00 2.250517e+01 -9.571903e+02 1.731472e+01 -5.465347e-03 -6.217869e+00 6.726449e+02 -1.059204e+03 4.626100e+00 0.0184440076484 0.275821974561 0.141577060932 0.0106322210266 0.434607648882 0.141151685393 0.000952822402971 0.120003975726 0.642758421218 0.256070640177 0.217529039071 4 0.0463304802436 0.13662516936 0.148091653679 0.012088712488 0.510472068837 0.141151685393 0.000987138378536 0.160550210244 0.724370822397 0.343669250646 0.252283105023 4
24.2740.150 -1.644031e-02 -6.263027e+00 9.725750e+01 -6.111431e+02 1.393182e+01 -2.835742e-03 -5.888204e+00 1.552309e+03 -7.499940e+02 3.508226e+00 0.0402644689301 0.0965547989327 0.045921333075 0.0225681926647 0.502469292608 0.148642322097 0.000952807896613 0.151638240541 0.964470866542 0.262693156733 0.25343189018 4 0.0541159258323 0.11324522302 0.0 0.0237068150059 0.49136085061 0.148642322097 0.000987922027916 0.151137632271 0.956809525825 0.271317829457 0.247716894977 4
24.2741.38 2.181853e-02 -7.686661e+00 5.634193e+00 -8.434936e+02 1.689308e+02 -3.292075e-02 -7.287557e+00 1.363763e+00 -8.242876e+02 5.767676e+02 0.00865233612396 0.321019852903 0.0750237416904 0.0142988476517 0.282639191562 0.142556179775 0.000953198113285 0.0556972595424 0.650411660185 0.220750551876 0.125659978881 4 0.0107752280877 0.550282793709 0.0481509433962 0.015062253576 0.215445727276 0.142556179775 0.000988325473136 0.0559129412455 0.630768996495 0.0878552971576 0.0764840182648 4
24.2853.51 -1.098554e-02 -6.952951e+00 5.962222e+01 -9.011165e+02 3.696464e+01 -1.025975e-02 -6.527883e+00 5.162926e+01 -5.605527e+02 3.025699e+01 0.0194907095541 0.0840744332408 0.395 0.0322451964064 0.468777905247 0.136235955056 0.000953174754821 0.0855417243008 0.761262840422 0.326710816777 0.174234424498 4 0.0268994067806 0.0984142179349 0.145617772368 0.0324489597786 0.367788155627 0.136235955056 0.000985100178324 0.0831382021363 0.817580366884 0.263565891473 0.101598173516 4
24.2854.74 -8.840651e-03 -6.726841e+00 7.236692e+01 -9.363461e+02 2.162273e+01 -3.117019e-03 -6.167786e+00 5.342333e+02 -6.656620e+02 5.784454e+00 0.0154279438845 0.152041275305 0.314323607427 0.0244914790021 0.261806257878 0.104868913858 0.000953174754821 0.107589149325 0.879434629153 0.315673289183 0.211193241816 4 0.0336697115956 0.0688216131026 0.50558490566 0.0227289941623 0.275300876232 0.104868913858 0.000988356542918 0.055916459114 0.791171032589 0.186046511628 0.134703196347 4
24.2854.92 -6.828291e-03 -6.653140e+00 1.981857e+02 -9.871295e+02 1.584275e+01 -6.009768e-03 -6.088864e+00 2.536349e+02 -5.861051e+02 9.555052e+00 0.0224283933669 0.0588359084118 0.0753960679519 0.0282592341842 0.456689434824 0.103464419476 0.000953174754821 0.100547148559 0.767405059426 0.269315673289 0.191129883844 4 0.0371855397353 0.0716470118253 0.0479591069684 0.0295031977843 0.371454558748 0.103464419476 0.000988356542918 0.0829433870722 0.777983241033 0.178294573643 0.118721461187 4
24.2862.82 -1.657657e-02 -7.194281e+00 9.747126e+01 -7.363275e+02 4.304480e+01 3.434466e-02 -6.903712e+00 7.425878e+01 -4.452774e+02 1.185021e+02 0.0370532304283 0.0540903465488 0.184615384615 0.0948922181102 0.536784225404 0.167602996255 0.000952810432456 0.146167615096 0.966662774978 0.258278145695 0.267159450898 4 0.0998702441142 0.05200876831 0.272855345912 0.0961648150756 0.533609510293 0.167602996255 0.000987922027916 0.14309451948 0.979456160604 0.28165374677 0.267123287671 4
24.3105.48 -3.084707e-03 -7.352639e+00 7.009454e+02 -1.072370e+03 8.437744e+00 -5.133896e-02 -6.909837e+00 7.781644e+00 -3.339668e+02 5.489159e+02 0.0199153730734 0.04020976701 0.0 0.0443098395968 0.542990061219 0.132958801498 0.000952008428069 0.185343056435 0.888776823897 0.390728476821 0.174234424498 4 0.0475940347304 0.26417235391 0.0 0.0416159233655 0.371317637086 0.132958801498 0.000987136299224 0.0921538263469 0.917395166599 0.317829457364 0.130136986301 4
24.3822.3008 -1.335028e-02 -7.125635e+00 5.571150e+01 -7.161839e+02 3.199608e+01 -7.359761e-03 -6.795538e+00 2.266574e+02 -7.687829e+02 1.845159e+01 0.0196109420348 0.180810411955 0.106880556629 0.0247313686254 0.411074554046 0.158707865169 0.000952785693583 0.101410169617 0.918542873498 0.311258278146 0.221752903907 4 0.0316792104261 0.0702012858178 0.0947853216461 0.0257753059726 0.459258267309 0.158707865169 0.000987948438511 0.163008583433 0.959000570333 0.304909560724 0.228310502283 4
4.8183.23 -1.702439e-02 -8.223818e+00 1.214586e+01 -6.457344e+02 2.930099e+02 -6.605245e-03 -8.057560e+00 5.978638e+01 -3.186391e+02 1.188005e+02 0.00889736305781 0.372112310727 0.0 0.0298710786767 0.315671384785 0.19686329588 0.000951691415471 0.0453526997032 0.685200417448 0.207505518764 0.0950369588173 4 0.0123237639652 0.170690344639 0.0489338855653 0.0310998407006 0.232282451677 0.19686329588 0.000988062699553 0.0255615006359 0.800892907485 0.0645994832041 0.0639269406393 4
48.2742.1409 7.050553e-02 -6.471654e+00 3.152634e+00 -3.796063e+02 3.920762e+02 -3.745541e-02 -5.945981e+00 9.994871e+00 -2.389197e+02 9.710670e+00 0.0338591874433 0.520522000726 0.016292018973 0.00290104332607 0.195910849319 0.105571161049 0.000951644175168 0.0184186695315 0.603362783641 0.108167770419 0.0950369588173 4 0.078520986347 0.586111359024 0.0370391872279 0.00382206000961 0.142126196576 0.105571161049 0.000985510890765 0.0109771467264 0.498456633113 0.0516795865633 0.0194063926941 4
49.6010.1402 -1.595807e-02 -7.947698e+00 2.172316e+01 -8.829597e+02 6.964893e+01 -6.965949e-03 -7.447220e+00 1.904236e+02 -8.838448e+02 1.520355e+01 0.0142638322833 0.124707583216 0.535748885875 0.0189132013226 0.366942197507 0.118679775281 0.000952011699343 0.066014884278 0.635412869691 0.16114790287 0.187961985216 4 0.0239644261486 0.0645336095118 0.0842978700914 0.0215277201379 0.382763559296 0.118679775281 0.000987959044694 0.113706207967 0.859261367892 0.341085271318 0.187214611872 4
5.4652.8060 -1.103645e-02 -6.772925e+00 1.106733e+02 -1.897052e+03 1.153137e+01 -4.481433e-02 -6.360396e+00 1.888319e+01 -9.449268e+02 7.294612e+01 0.0283027924595 0.0934385054841 0.0328837828838 0.0365224869767 0.797871072787 0.137874531835 0.000952890664458 0.385565086963 0.883309172164 0.498896247241 0.558606124604 4 0.0698767007401 0.135323638721 0.0520149079898 0.0381747052824 0.767020039716 0.137874531835 0.000988050764169 0.358557248011 0.930781153683 0.514211886305 0.53196347032 4
5.5134.1901 4.013826e-01 -6.987339e+00 5.767576e-02 -1.203640e+03 1.539369e+05 -1.451358e-02 -6.769393e+00 7.298200e+01 -1.903822e+03 7.229455e+00 0.0222364646892 0.416056713457 0.00644424504446 0.0200621287617 0.534220185122 0.184456928839 0.00095207965722 0.145835315061 0.806038937782 0.534216335541 0.374868004224 4 0.0431745057435 0.0813245932254 0.00633565044687 0.0233253160778 0.74961478664 0.184456928839 0.000988030879669 0.354410847007 0.82983156358 0.679586563307 0.482876712329 4
50.9277.19 -1.860315e-02 -7.702737e+00 1.622092e+02 -4.286801e+02 2.546117e+02 -1.593803e-02 -7.747515e+00 2.751294e+02 -4.010512e+02 1.538184e+02 0.0448133601758 0.054013879669 0.0 0.15669056418 0.402472995131 0.246254681648 0.000952094760151 0.0840911428046 0.954328962393 0.172185430464 0.145723336853 4 0.0717233014205 0.0288339761576 0.0 0.157574059805 0.400878641196 0.246254681648 0.000438227440261 0.0728834507961 0.985395106402 0.193798449612 0.143835616438 4
53.3362.75 -2.223439e-02 -6.828152e+00 1.840445e+01 -4.155007e+02 7.225602e+01 -8.914281e-03 -6.327486e+00 1.066213e+02 -5.114380e+02 1.042741e+01 0.0199595611836 0.348769293254 0.111708144796 0.0120304686782 0.273636252266 0.118679775281 0.00095289934295 0.0323375176777 0.681026223684 0.152317880795 0.145723336853 4 0.029297520408 0.264129470663 0.0673753872149 0.0138487628865 0.309902023941 0.118679775281 0.000987177434162 0.0569301772303 0.798676071475 0.186046511628 0.127853881279 4
53.3970.353 -3.886271e-03 -5.348540e+00 4.902314e+02 -5.028027e+02 5.909114e+00 -6.284297e-02 -4.913112e+00 4.607033e+00 -9.704005e+01 1.626834e+03 0.0293862487899 0.272018908096 0.0 0.00750613495103 0.288515638617 0.128745318352 0.00095289934295 0.04424226821 0.665950056395 0.132450331126 0.12671594509 4 0.0684853144778 0.724279357775 0.0 0.00685963584437 0.0878395755191 0.128745318352 0.000330112433485 0.00363540184064 0.519418154923 0.0232558139535 0.0102739726027 4
55.3367.61 -4.838062e-03 -7.223666e+00 3.983238e+02 -7.764539e+02 1.155442e+01 -3.193366e-03 -6.796511e+00 1.071082e+03 -7.862045e+02 6.898865e+00 0.0172355845341 0.0809918842782 0.412994772218 0.0303772983642 0.276365070891 0.135533707865 0.000952769038647 0.0608392612228 0.928772398847 0.220750551876 0.18373812038 4 0.0363602901313 0.0499298901765 0.0 0.0315949110965 0.308172609702 0.135533707865 0.000987904757231 0.0838980464511 0.921544858384 0.263565891473 0.178082191781 4
55.3488.113 5.856951e-02 -6.966888e+00 3.349800e+00 -3.891510e+02 3.530043e+02 -4.401506e-03 -5.943967e+00 9.732008e+02 -3.995391e+02 8.025238e-01 0.0259156379254 0.524798342692 0.0 0.00602805837063 0.248082034409 0.0 0.000952769038647 0.0306890018503 0.692426409357 0.156732891832 0.112988384372 4 0.0650385780449 0.226160753889 0.238552692131 0.00702661950125 0.365234463974 0.0 0.000987092806658 0.0563061017258 0.709566131671 0.196382428941 0.148401826484 4
55.3729.71 -2.584488e-03 -6.253506e+00 1.007471e+03 -7.007944e+02 3.606875e+00 -3.200222e-03 -5.909789e+00 1.554704e+03 -5.867642e+02 3.585215e+00 0.0290565764275 0.110962890335 0.486153846154 0.0100480027658 0.334272637217 0.154494382022 0.000952769038647 0.102408894242 0.834338726375 0.185430463576 0.196409714889 4 0.0583300725006 0.158717432993 0.468759184153 0.0118705485011 0.367979717718 0.154494382022 0.000987918514681 0.118452844172 0.911855889779 0.209302325581 0.189497716895 4
6.6940.7113 3.487352e-01 -5.934681e+00 1.089089e+01 -1.472542e-05 4.860202e+02 -5.364245e-02 -5.532326e+00 2.969078e+00 -5.174363e+02 5.453120e+02 0.0261216690915 0.515513015187 0.083864118896 0.00475833648089 0.318950932719 0.141853932584 0.000953194901656 0.0669542069531 0.58450305369 0.150110375276 0.0929250263992 4 0.0493808608853 0.61520454702 0.0 0.00508469563179 0.180063954417 0.141853932584 0.244615734253 0.0158393516127 0.490986913809 0.0258397932817 0.00456621004566 4
60.6984.54 -7.850637e-02 -6.733728e+00 1.681543e-01 -6.020934e+02 3.024739e+04 -9.613825e-03 -6.681323e+00 6.918898e+01 -2.948301e+02 2.230385e+01 0.00732043675123 0.736181693481 0.0 0.00911502838657 0.146257017873 0.222378277154 0.000952915420722 0.00969194012218 0.635607436795 0.0640176600442 0.0749736008448 4 0.0271178503542 0.13330987222 0.0383367383728 0.0109960298667 0.315832322843 0.222378277154 0.00098503913354 0.0555084983531 0.965053120075 0.116279069767 0.0947488584475 4
60.6990.36 -3.968862e-03 -7.654433e+00 6.381853e+01 -8.129739e+02 1.427728e+01 -4.898983e-03 -7.373176e+00 7.678721e+01 -6.600348e+02 1.596721e+01 0.00424517633129 0.195566409951 0.0435621725944 0.0163050191307 0.332623780038 0.169943820225 0.000952082403133 0.0619772811483 0.852892386814 0.16114790287 0.154171066526 4 0.0108388220392 0.145986255101 0.0244669427826 0.0182496299642 0.371269942561 0.169943820225 0.000987234155553 0.0840446823679 0.923624267333 0.167958656331 0.155251141553 4
60.7959.18 -6.707830e-03 -6.743430e+00 3.831027e+01 -6.517604e+02 2.113730e+01 3.088683e-02 -6.593791e+00 3.090495e+00 -2.103843e+02 4.188803e+03 0.00888970565931 0.324335046841 0.0225071225071 0.0159547909641 0.153624114216 0.200140449438 0.000951666385697 0.0389694168476 0.868166391045 0.183222958057 0.134107708553 4 0.0179927063511 0.631904792932 0.0 0.0155249746878 0.114232297457 0.200140449438 0.000983739362616 0.0041085869017 0.631561203815 0.031007751938 0.027397260274 4
62.6636.1755 -6.619089e-03 -8.140353e+00 3.039392e+02 -7.913028e+02 2.934495e+01 -2.105332e-02 -7.758876e+00 3.650774e+01 -5.718380e+02 1.675187e+02 0.0192468203673 0.0265565075113 0.222080245336 0.072722833488 0.425341727643 0.146301498127 0.000952880819328 0.117672570479 0.930059186749 0.192052980132 0.175290390707 4 0.0365600748233 0.0959292775892 0.42595065312 0.0743506110768 0.441367668447 0.146301498127 0.000988031665504 0.124577574297 0.913097396321 0.219638242894 0.178082191781 4
62.6749.2315 -1.473141e-02 -8.018789e+00 3.003532e+01 -7.486331e+02 1.108710e+02 -1.267530e-02 -7.597472e+00 1.219738e+02 -7.128011e+02 5.739850e+01 0.0139840219211 0.119934991689 0.0347252747253 0.0586358091341 0.425507479632 0.137640449438 0.000952059732285 0.0927637639778 0.73135695385 0.147902869757 0.175290390707 4 0.041522235392 0.0411117429486 0.054551673032 0.0616047726243 0.47930093665 0.137640449438 0.000987169227105 0.134164020754 0.85426678094 0.204134366925 0.189497716895 4
62.7357.75 -1.480857e-02 -6.803072e+00 1.143021e+01 -7.233640e+02 2.278863e+01 -4.465159e-02 -6.498960e+00 2.151953e+00 -5.672047e+02 7.490103e+02 0.0109663513481 0.378988537372 0.0178733031674 0.00995977592001 0.31528580455 0.165496254682 0.000952059732285 0.0817808155061 0.878082804253 0.240618101545 0.164730728617 4 0.0248787050898 0.681344589292 0.0351980580382 0.00986220794485 0.136703872109 0.165496254682 0.000985019047482 0.0138201048905 0.534960640137 0.046511627907 0.0251141552511 4
64.7728.34 -2.030131e-02 -7.738635e+00 2.185317e+01 -4.494039e+02 2.178999e+02 -1.755995e-02 -7.208714e+00 4.249208e+01 -4.413760e+02 1.190465e+02 0.0193590285111 0.208345586072 0.0964590964591 0.0515746225002 0.290351984019 0.110720973783 0.000951705064606 0.0689337592556 0.637594296178 0.0971302428256 0.0855332629356 4 0.040452627929 0.110770933337 0.147400847131 0.0535361393619 0.307523322617 0.110720973783 0.000986801447009 0.0839378294636 0.734216396352 0.186046511628 0.0936073059361 4
